logtheta,logtheta500,yt
-15.546218487394958,-1.5,7.4296062468974284
-15.546218487394958,-1.1923076923076923,7.5003136096795
-15.546218487394958,-0.88461538461538458,7.5565293855193456
-15.546218487394958,-0.57692307692307687,7.60140908073042
-15.546218487394958,-0.26923076923076922,7.6373716070454432
-15.546218487394958,0.038461538461538464,7.6662803162249773
-15.546218487394958,0.34615384615384615,7.6895800264449834
-15.546218487394958,0.65384615384615385,7.7083989913993669
-15.546218487394958,0.96153846153846156,7.7236241861882124
-15.546218487394958,1.2692307692307692,7.7359566278849616
-15.546218487394958,1.5769230769230769,7.7459516070393857
-15.546218487394958,1.8846153846153846,7.7540473932884213
-15.546218487394958,2.1923076923076925,7.7605857451500952
-15.546218487394958,2.5,7.765829018816139
-15.394957983193278,-9.5,0.0030120178293433996
-15.394957983193278,-9.1923076923076916,0.0055454584981130322
-15.394957983193278,-8.884615384615385,0.010177514830800852
-15.394957983193278,-8.5769230769230766,0.018586996338648284
-15.394957983193278,-8.2692307692307701,0.033694256835663024
-15.394957983193278,-7.9615384615384617,0.060423809552778464
-15.394957983193278,-7.6538461538461542,0.10672455110615926
-15.394957983193278,-7.3461538461538458,0.18467576155485291
-15.394957983193278,-7.0384615384615383,0.31117579498482117
-15.394957983193278,-6.7307692307692308,0.50729591326131174
-15.394957983193278,-6.4230769230769234,0.79520983560333247
-15.394957983193278,-6.115384615384615,1.1922316435577909
-15.394957983193278,-5.8076923076923075,1.7032128371089901
-15.394957983193278,-5.5,2.3146177235113781
-15.394957983193278,-5.1923076923076925,2.9941331365728421
-15.394957983193278,-4.884615384615385,3.6972872581767509
-15.394957983193278,-4.5769230769230766,4.3784610373001973
-15.394957983193278,-4.2692307692307692,5.0011635140480859
-15.394957983193278,-3.9615384615384617,5.5435127304793346
-15.394957983193278,-3.6538461538461537,5.9981739717493623
-15.394957983193278,-3.3461538461538463,6.3687047334307474
-15.394957983193278,-3.0384615384615383,6.6649046407567054
-15.394957983193278,-2.7307692307692308,6.8989262928609927
-15.394957983193278,-2.4230769230769229,7.082761733353923
-15.394957983193278,-2.1153846153846154,7.2269751083987659
-15.394957983193278,-1.8076923076923077,7.3402836758657335
-15.394957983193278,-1.5,7.4296062343265232
-15.394957983193278,-1.1923076923076923,7.5003135869003721
-15.394957983193278,-0.88461538461538458,7.5565293444196326
-15.394957983193278,-0.57692307692307687,7.6014090068684883
-15.394957983193278,-0.26923076923076922,7.6373714782086912
